 23741.02222222,  7.950616E+03, -1.097234E-04, 349.569641,  23.837976,  90.000000
 23741.02291667,  8.252913E+03, -1.099314E-04, 350.487451,  23.915830,  90.000000
 23741.02361111,  8.554343E+03, -1.100689E-04, 351.358018,  23.990535,  90.000000
 23741.02430556,  8.854827E+03, -1.101426E-04, 352.184278,   0.062285,  90.000000
 23741.02500000,  9.154297E+03, -1.101584E-04, 352.968941,   0.131263,  90.000000
 23741.02569444,  9.452697E+03, -1.101218E-04, 353.714502,   0.197633,  90.000000
 23741.02638889,  9.749977E+03, -1.100375E-04, 354.423267,   0.261551,  90.000000
 23741.02708333,  1.004610E+04, -1.099098E-04, 355.097368,   0.323158,  90.000000
 23741.02777778,  1.034102E+04, -1.097426E-04, 355.738776,   0.382585,  90.000000
 23741.02847222,  1.063473E+04, -1.095392E-04, 356.349319,   0.439955,  90.000000
 23741.02916667,  1.092718E+04, -1.093028E-04, 356.930690,   0.495379,  90.000000
 23741.02986111,  1.121838E+04, -1.090361E-04, 357.484463,   0.548964,  90.000000
 23741.03055556,  1.150829E+04, -1.087418E-04, 358.012101,   0.600807,  90.000000
 23741.03125000,  1.179691E+04, -1.084219E-04, 358.514964,   0.650998,  90.000000
 23741.03194444,  1.208423E+04, -1.080787E-04, 358.994319,   0.699621,  90.000000
 23741.03263889,  1.237025E+04, -1.077139E-04, 359.451350,   0.746757,  90.000000
 23741.03333333,  1.265495E+04, -1.073293E-04, 359.887160,   0.792477,  90.000000
 23741.03402778,  1.293835E+04, -1.069263E-04,   0.302779,   0.836852,  90.000000
 23741.03472222,  1.322044E+04, -1.065063E-04,   0.699174,   0.879945,  90.000000
 23741.03541667,  1.350121E+04, -1.060707E-04,   1.077248,   0.921817,  90.000000
 23741.03611111,  1.378069E+04, -1.056205E-04,   1.437847,   0.962523,  90.000000
 23741.03680556,  1.405886E+04, -1.051569E-04,   1.781767,   1.002118,  90.000000
 23741.03750000,  1.433574E+04, -1.046807E-04,   2.109753,   1.040650,  90.000000
 23741.03819444,  1.461133E+04, -1.041929E-04,   2.422509,   1.078167,  90.000000
 23741.03888889,  1.488564E+04, -1.036943E-04,   2.720694,   1.114713,  90.000000
 23741.03958333,  1.515867E+04, -1.031855E-04,   3.004929,   1.150329,  90.000000
 23741.04027778,  1.543045E+04, -1.026674E-04,   3.275802,   1.185053,  90.000000
 23741.04097222,  1.570096E+04, -1.021404E-04,   3.533864,   1.218924,  90.000000
 23741.04166667,  1.597024E+04, -1.016053E-04,   3.779639,   1.251976,  90.000000
 23741.04236111,  1.623827E+04, -1.010624E-04,   4.013619,   1.284241,  90.000000
 23741.04305556,  1.650508E+04, -1.005124E-04,   4.236271,   1.315751,  90.000000
 23741.04375000,  1.677068E+04, -9.995559E-05,   4.448037,   1.346536,  90.000000
 23741.04444444,  1.703507E+04, -9.939245E-05,   4.649335,   1.376622,  90.000000
 23741.04513889,  1.729827E+04, -9.882335E-05,   4.840561,   1.406037,  90.000000
 23741.04583333,  1.756028E+04, -9.824865E-05,   5.022092,   1.434806,  90.000000
 23741.04652778,  1.782113E+04, -9.766869E-05,   5.194284,   1.462952,  90.000000
 23741.04722222,  1.808081E+04, -9.708376E-05,   5.357476,   1.490498,  90.000000
