"TIME HISTORY","FOR SEGMENT","3","","","","","","","",""
"31Rp_23058.92","","","","","","","","","",""
"","","","","","","","","","",""
"EPHEMERIS TIME (s)","JULIAN DATE (day)","SIM TIME (day)","SEG TIME (day)","Rx(km)[J2000-EARTH]","Ry(km)[J2000-EARTH]","Rz(km)[J2000-EARTH]","Vx(km/s)[J2000-EARTH]","Vy(km/s)[J2000-EARTH]","Vz(km/s)[J2000-EARTH]","MASS (kg)"
"","","","","","","","","","",""
" 0.00000000000000000E+00"," 2.45154500000000000E+06"," 0.00000000000000000E+00"," 0.00000000000000000E+00"," 2.30589231605200039E+04"," 0.00000000000000000E+00"," 0.00000000000000000E+00"," 0.00000000000000000E+00"," 5.27832002415110502E+00"," 2.13257971810790492E+00"," 1.00000000000000000E+03"
" 4.64749743540539207E-07"," 2.45154500000000000E+06"," 5.37904795764512938E-12"," 5.37904795764512938E-12"," 2.30589231605200039E+04"," 2.45309787754911885E-06"," 9.91115877070404131E-07","-3.48400591259319615E-10"," 5.27832002415110502E+00"," 2.13257971810790492E+00"," 1.00000000000000000E+03"
" 9.29499487081078414E-07"," 2.45154500000000000E+06"," 1.07580959152902588E-11"," 1.07580959152902588E-11"," 2.30589231605200039E+04"," 4.90619575509823770E-06"," 1.98223175414080826E-06","-6.96801182518639230E-10"," 5.27832002415110502E+00"," 2.13257971810790492E+00"," 1.00000000000000000E+03"
" 4.64842693489247311E-03"," 2.45154500000005402E+06"," 5.38012376723665869E-08"," 5.38012376723665869E-08"," 2.30589231605119057E+04"," 2.45358849712419766E-02"," 9.91314100245644161E-03","-3.48470271377349594E-06"," 5.27832002414925139E+00"," 2.13257971810715574E+00"," 1.00000000000000000E+03"
" 9.29592437029786584E-03"," 2.45154500000010757E+06"," 1.07591717248817881E-07"," 1.07591717248817881E-07"," 2.30589231604876150E+04"," 4.90668637467116323E-02"," 1.98242997731517823E-02","-6.96870862635560437E-06"," 5.27832002414369139E+00"," 2.13257971810490909E+00"," 1.00000000000000000E+03"
" 1.39434218057032586E-02"," 2.45154500000016158E+06"," 1.61382196825269182E-07"," 1.61382196825269182E-07"," 2.30589231604471315E+04"," 7.35978425221468224E-02"," 2.97354585438332000E-02","-1.04527145389199785E-05"," 5.27832002413442503E+00"," 2.13257971810116498E+00"," 1.00000000000000000E+03"
" 6.04183961597571789E-02"," 2.45154500000069942E+06"," 6.99286992589782110E-07"," 6.99286992589782110E-07"," 2.30589231591517455E+04"," 3.18907630270900300E-01"," 1.28847046248385361E-01","-4.52927736616818102E-05"," 5.27832002383790400E+00"," 2.13257971798136259E+00"," 1.00000000000000000E+03"
" 1.06893370513811092E-01"," 2.45154500000123726E+06"," 1.23719178835429509E-06"," 1.23719178835429509E-06"," 2.30589231562371679E+04"," 5.64217417997188497E-01"," 2.27958633943861011E-01","-8.01328327728792180E-05"," 5.27832002317074078E+00"," 2.13257971771181110E+00"," 1.00000000000000000E+03"
" 1.53368344867865020E-01"," 2.45154500000177510E+06"," 1.77509658411880807E-06"," 1.77509658411880807E-06"," 2.30589231517034023E+04"," 8.09527205683857387E-01"," 3.27070221623329438E-01","-1.14972891863682037E-04"," 5.27832002213293539E+00"," 2.13257971729251050E+00"," 1.00000000000000000E+03"
" 1.99843319221918947E-01"," 2.45154500000231294E+06"," 2.31300137988332084E-06"," 2.31300137988332084E-06"," 2.30589231455504450E+04"," 1.05483699331368164E+00"," 4.26181809279831125E-01","-1.49812950925223148E-04"," 5.27832002072448780E+00"," 2.13257971672346081E+00"," 1.00000000000000000E+03"
" 6.64593062762458109E-01"," 2.45154500000769226E+06"," 7.69204933752844939E-06"," 7.69204933752844939E-06"," 2.30589229949653709E+04"," 3.50793486269583354E+00"," 1.41729768305056703E+00","-4.98213537980469264E-04"," 5.27831998625469900E+00"," 2.13257970279676234E+00"," 1.00000000000000000E+03"
" 1.12934280630299733E+00"," 2.45154500001307111E+06"," 1.30710972951735800E-05"," 1.30710972951735800E-05"," 2.30589226824612160E+04"," 5.96103270744536928E+00"," 2.40841354686907927E+00","-8.46614112355693850E-04"," 5.27831991472070428E+00"," 2.13257967389515235E+00"," 1.00000000000000000E+03"
" 1.59409254984353654E+00"," 2.45154500001844997E+06"," 1.84501452528187090E-05"," 1.84501452528187090E-05"," 2.30589222080379877E+04"," 8.41413051033670989E+00"," 3.39952939377578245E+00","-1.19501466518376256E-03"," 5.27831980612250717E+00"," 2.13257963001863260E+00"," 1.00000000000000000E+03"
" 2.05884229338407554E+00"," 2.45154500002382929E+06"," 2.38291932104638346E-05"," 2.38291932104638346E-05"," 2.30589215716957005E+04"," 1.08672282541442780E+01"," 4.39064521681109277E+00","-1.54341518759754407E-03"," 5.27831966046011480E+00"," 2.13257957116720620E+00"," 1.00000000000000000E+03"
" 6.70633972878946771E+00"," 2.45154500007761968E+06"," 7.76196727869151311E-05"," 7.76196727869151311E-05"," 2.30589063027313896E+04"," 3.53981986529893220E+01"," 1.43018006031304097E+01","-5.02741678818669629E-03"," 5.27831616530931580E+00"," 2.13257815903462022E+00"," 1.00000000000000000E+03"
" 1.13538371641948608E+01"," 2.45154500013141008E+06"," 1.31410152363366434E-04"," 1.31410152363366434E-04"," 2.30588748419052827E+04"," 5.99291441953730768E+01"," 2.42129459467874817E+01","-8.51140559356281835E-03"," 5.27830896376380121E+00"," 2.13257524942136589E+00"," 1.00000000000000000E+03"
" 1.60013345996002521E+01"," 2.45154500018520048E+06"," 1.85200631939817724E-04"," 1.85200631939817724E-04"," 2.30588271892970442E+04"," 8.44600476559278945E+01"," 3.41240742882820385E+01","-1.19953727367850711E-02"," 5.27829805586821088E+00"," 2.13257084234547856E+00"," 1.00000000000000000E+03"
" 2.06488320350056433E+01"," 2.45154500023899134E+06"," 2.38991111516269014E-04"," 2.38991111516269014E-04"," 2.30587633450279500E+04"," 1.08990891809570201E+02"," 4.40351786682285606E+01","-1.54793093511470543E-02"," 5.27828344169051000E+00"," 2.13256493783441847E+00"," 1.00000000000000000E+03"
" 6.71238063890595669E+01"," 2.45154500077689579E+06"," 7.76895907280781965E-04"," 7.76895907280781965E-04"," 2.30572344301663470E+04"," 3.54292282322032747E+02"," 1.43143373669094728E+02","-5.03150463484104207E-02"," 5.27793349315704141E+00"," 2.13242354944920454E+00"," 1.00000000000000000E+03"
" 1.13598780743113480E+02"," 2.45154500131480070E+06"," 1.31480070304529481E-03"," 1.31480070304529481E-03"," 2.30540867925740640E+04"," 5.99568801232324290E+02"," 2.42241519890405300E+02","-8.51379829690694784E-02"," 5.27721316483549518E+00"," 2.13213251791608771E+00"," 1.00000000000000000E+03"
" 1.60073755097167407E+02"," 2.45154500185270561E+06"," 1.85270549880980776E-03"," 1.85270549880980776E-03"," 2.30493212288091090E+04"," 8.44803243726252958E+02"," 3.41322666136016096E+02","-1.19939271677238266E-01"," 5.27612290282674490E+00"," 2.13169202347152043E+00"," 1.00000000000000000E+03"
" 2.06548729451221334E+02"," 2.45154500239061052E+06"," 2.39061029457432071E-03"," 2.39061029457432071E-03"," 2.30429389502798549E+04"," 1.08997843007772622E+03"," 4.40379871346032985E+02","-1.54710088705013821E-01"," 5.27466338522000555E+00"," 2.13110234008132959E+00"," 1.00000000000000000E+03"
" 2.62300889698126639E+02"," 2.45154500303588994E+06"," 3.03588992706165092E-03"," 3.03588992706165092E-03"," 2.30331519299088650E+04"," 1.38399240885841482E+03"," 5.59169229535572413E+02","-1.96369172764988581E-01"," 5.27242662123254657E+00"," 2.13019862876939303E+00"," 1.00000000000000000E+03"
" 3.18053049945031944E+02"," 2.45154500368116936E+06"," 3.68116955954898070E-03"," 3.68116955954898070E-03"," 2.30210442546755585E+04"," 1.67786695560736916E+03"," 6.77902253527569769E+02","-2.37956663027664883E-01"," 5.26966178285928688E+00"," 2.12908156155640071E+00"," 1.00000000000000000E+03"
" 3.73805210191937249E+02"," 2.45154500432644924E+06"," 4.32644919203631090E-03"," 4.32644919203631090E-03"," 2.30066203366557856E+04"," 1.97157270074770008E+03"," 7.96567077242719961E+02","-2.79457577930063261E-01"," 5.26637133246099509E+00"," 2.12775213330068125E+00"," 1.00000000000000000E+03"
" 4.29557370438842554E+02"," 2.45154500497172866E+06"," 4.97172882452364025E-03"," 4.97172882452364025E-03"," 2.29898854121764161E+04"," 2.26508040564757403E+03"," 9.15151887506955177E+02","-3.20857071950610528E-01"," 5.26255818557710953E+00"," 2.12621152195662999E+00"," 1.00000000000000000E+03"
" 4.85309530685747859E+02"," 2.45154500561700854E+06"," 5.61700845701097046E-03"," 5.61700845701097046E-03"," 2.29708455452181261E+04"," 2.55836102548620556E+03"," 1.03364494945095294E+03","-3.62140455061770561E-01"," 5.25822571321894028E+00"," 2.12446108950122436E+00"," 1.00000000000000000E+03"
" 5.63942568730618859E+02"," 2.45154500652711326E+06"," 6.52711306401179171E-03"," 6.52711306401179171E-03"," 2.29400871141022035E+04"," 2.97156331492304253E+03"," 1.20058951095856401E+03","-4.20141314674702782E-01"," 5.25123987476427700E+00"," 2.12163862755609234E+00"," 1.00000000000000000E+03"
" 6.42575606775489860E+02"," 2.45154500743721751E+06"," 7.43721767101261384E-03"," 7.43721767101261384E-03"," 2.29047794292077961E+04"," 3.38417636465268151E+03"," 1.36729600417116376E+03","-4.77842350172774932E-01"," 5.24324079470782589E+00"," 2.11840678943073080E+00"," 1.00000000000000000E+03"
" 7.21208644820360860E+02"," 2.45154500834732223E+06"," 8.34732227801343596E-03"," 8.34732227801343596E-03"," 2.28649476100180073E+04"," 3.79612103330941090E+03"," 1.53373245390145644E+03","-5.35204448168319802E-01"," 5.23424229291478404E+00"," 2.11477115871311705E+00"," 1.00000000000000000E+03"
" 7.99841682865231860E+02"," 2.45154500925742695E+06"," 9.25742688501425721E-03"," 9.25742688501425721E-03"," 2.28206198116727865E+04"," 4.20731932844622952E+03"," 1.69986734915543616E+03","-5.92189508657987473E-01"," 5.22425978183508644E+00"," 2.11073796243722889E+00"," 1.00000000000000000E+03"
" 8.78474720910102860E+02"," 2.45154501016753167E+06"," 1.01675314920150785E-02"," 1.01675314920150785E-02"," 2.27718271440501048E+04"," 4.61769453062501361E+03"," 1.86566969326806952E+03","-6.48760546266716309E-01"," 5.21331019418052666E+00"," 2.10631404186270599E+00"," 1.00000000000000000E+03"
" 1.00230865051441685E+03"," 2.45154501160079474E+06"," 1.16007945661390829E-02"," 1.16007945661390829E-02"," 2.26860174779940644E+04"," 5.26211680941006125E+03"," 2.12603319440968335E+03","-7.36925098420519342E-01"," 5.19415056488900007E+00"," 2.09857304915164988E+00"," 1.00000000000000000E+03"
" 1.12614258011873085E+03"," 2.45154501303405780E+06"," 1.30340576402630873E-02"," 1.30340576402630873E-02"," 2.25893660221628015E+04"," 5.90402480272145931E+03"," 2.38538085828070689E+03","-8.23841360857201388E-01"," 5.17271695978807422E+00"," 2.08991331057668139E+00"," 1.00000000000000000E+03"
" 1.24997650972304473E+03"," 2.45154501446732087E+06"," 1.44673207143870917E-02"," 1.44673207143870917E-02"," 2.24820351244650810E+04"," 6.54314220222748372E+03"," 2.64360104906870583E+03","-9.09384920617270498E-01"," 5.14909531061555636E+00"," 2.08036954481350644E+00"," 1.00000000000000000E+03"
" 1.37381043932735861E+03"," 2.45154501590058394E+06"," 1.59005837885110926E-02"," 1.59005837885110926E-02"," 2.23642020011167297E+04"," 7.17920369241916433E+03"," 2.90058657234993552E+03","-9.93440599070275820E-01"," 5.12337814974093764E+00"," 2.06997913736613848E+00"," 1.00000000000000000E+03"
" 1.49764436893167249E+03"," 2.45154501733384700E+06"," 1.73338468626350987E-02"," 1.73338468626350987E-02"," 2.22360575745568531E+04"," 7.81195583566959158E+03"," 3.15623503267651176E+03","-1.07590296046015776E+00"," 5.09566363007459966E+00"," 2.05878174458451335E+00"," 1.00000000000000000E+03"
" 1.62147829853598637E+03"," 2.45154501876711007E+06"," 1.87671099367591014E-02"," 1.87671099367591014E-02"," 2.20978051287368035E+04"," 8.44115758764856582E+03"," 3.41044904181744550E+03","-1.15667663459291647E+00"," 5.06605456030227241E+00"," 2.04681890387390997E+00"," 1.00000000000000000E+03"
" 1.77849554788752289E+03"," 2.45154502058443939E+06"," 2.05844392116611430E-02"," 2.05844392116611430E-02"," 2.19083088701905508E+04"," 9.23350347570946724E+03"," 3.73057756052669674E+03","-1.25653462907852576E+00"," 5.02595430005890709E+00"," 2.03061734707277530E+00"," 1.00000000000000000E+03"
