rx (km),ry (km),rz (km),vx (km/sec),vy (km/sec),vz (km/sec),mass (kg),time (sec)
13177.531394398222,32650.827354686862,3.886283327502779e-16,-0.7146098065303896,3.6148271238372724,1.810615057845905e-20,254.81084869587235,151475.79852775298
13089.855076375008,33087.715272746434,3.908016384987004e-16,-0.728949560701576,3.578942733363791,1.7680671367710847e-20,254.81084869587235,151597.26323593693
13000.469805263543,33520.28402307508,3.9292392735108837e-16,-0.7427532457234418,3.5437054525281724,1.726604618966471e-20,254.81084869587235,151718.72794412085
12909.43914212483,33948.61091347456,3.949964904823608e-16,-0.7560461563957267,3.509094147635479,1.6861831282208164e-20,254.81084869587235,151840.19265230477
12816.823670380401,34372.770741793625,3.9702056666775415e-16,-0.7688520467249353,3.4750886157320466,1.646760732002545e-20,254.81084869587235,151961.6573604887
12722.681175921987,34792.83590592835,3.989973451480732e-16,-0.7811932441624908,3.441669534872363,1.6082977743019846e-20,254.81084869587235,152083.12206867264
12627.066813953925,35208.87650796543,4.0092796830026257e-16,-0.7930907539140463,3.4088184173516605,1.5707567220153738e-20,254.81084869587235,152204.58677685657
12530.033263725702,35620.96045281328,4.0281353412896936e-16,-0.8045643543035643,3.376517565726758,1.534102023612249e-20,254.81084869587235,152326.0514850405
12431.630872172054,36029.15354165446,4.046550985933208e-16,-0.8156326840692137,3.3447500314551064,1.4982999789588613e-20,254.81084869587235,152447.5161932244
12331.907787404813,36433.51956052338,4.064536777818394e-16,-0.8263133223695311,3.3134995759909494,1.4633186192863366e-20,254.81084869587235,152568.98090140836
12230.910082894054,36834.12036430001,4.082102499472607e-16,-0.8366228621956641,3.2827506341856556,1.4291275963951775e-20,254.81084869587235,152690.44560959228
12128.68187309618,37231.015956392104,4.099257574119633e-16,-0.8465769778111739,3.252488279847748,1.3956980802790474e-20,254.81084869587235,152811.9103177762
12025.265421229524,37624.26456435683,4.116011083537861e-16,-0.8561904867740707,3.222698193326856,1.3630026644319774e-20,254.81084869587235,152933.37502596015
11920.701239820024,38013.92271170158,4.132371784811541e-16,-0.8654774070391303,3.1933666309936224,1.3310152781754408e-20,254.81084869587235,153054.83973414407
11815.028184581544,38400.045286088214,4.1483481260566856e-16,-0.8744510095873461,3.1644803964954007,1.2997111054061842e-20,254.81084869587235,153176.304442328
11708.283542162904,38782.68560414556,4.163948261196293e-16,-0.8831238669823193,3.1360268136755414,1.2690665092232426e-20,254.81084869587235,153297.76915051191
11600.503112217719,39161.89547309075,4.1791800638532323e-16,-0.8915078982156256,3.107993701050504,1.2390589619439708e-20,254.81084869587235,153419.23385869586
11491.721284241326,39537.725249338255,4.1940511404235406e-16,-0.8996144101648288,3.0803693477465255,1.2096669800649725e-20,254.81084869587235,153540.6985668798
11381.971109562908,39910.22389427019,4.208568842387702e-16,-0.9074541359575294,3.0531424908035505,1.1808700637650158e-20,254.81084869587235,153662.1632750637
11271.284368846946,40279.43902732977,4.222740277912807e-16,-0.9150372705063003,3.026302293760123,1.1526486405840419e-20,254.81084869587235,153783.62798324766
11159.69163544323,40645.41697658598,4.2365723227942795e-16,-0.92237350345282,2.9998383264390514,1.124984012945606e-20,254.81084869587235,153905.09269143158
11047.222334881493,41008.20282691193,4.250071630781978e-16,-0.9294720497379997,2.973740545858546,1.097858309219969e-20,254.81084869587235,154026.55739961553
10933.904800781389,41367.84046591103,4.2632446433319814e-16,-0.9363416779946139,2.9479992781985462,1.0712544380519822e-20,254.81084869587235,154148.02210779945
10819.766327445497,41724.37262771092,4.27609759882217e-16,-0.9429907369392652,2.922605201757094,1.0451560457021593e-20,254.81084869587235,154269.48681598337
10704.833219351229,42077.84093474683,4.288636541266766e-16,-0.9494271799265078,2.897549330835176,1.0195474761712273e-20,254.81084869587235,154390.95152416726
10589.130837770168,42428.28593763918,4.3008673285623677e-16,-0.9556585878109601,2.8728230004933173,9.9441373389822e-21,254.81084869587235,154512.4162323512
10472.683644706505,42775.74715327003,4.312795640295549e-16,-0.9616921902515329,2.8484178521264965,9.69740448840074e-21,254.81084869587235,154633.88094053513
10355.515244330722,43120.26310115591,4.3244269851398567e-16,-0.9675348855799293,2.8243258198075156,9.455138437568766e-21,254.81084869587235,154755.34564871909
10237.648422086853,43461.87133820474,4.3357667078680217e-16,-0.9731932593437846,2.8005391173525997,9.217207035415917e-21,254.81084869587235,154876.810356903
10119.105181622865,43800.60849194335,4.3468199960032853e-16,-0.9786736016262362,2.7770502260657173,8.983483464464177e-21,254.81084869587235,154998.27506508696
9999.906779680594,44136.510292297025,4.3575918861320654e-16,-0.9839819232350122,2.753851883120948,8.753845970700067e-21,254.81084869587235,155119.73977327088
9880.07375909303,44469.61160199254,4.368087269898563e-16,-0.9891239708448217,2.730937070545353,8.528177609807892e-21,254.81084869587235,155241.2044814548
9759.62597999247,44799.94644565981,4.378310899700478e-16,-0.9941052411718646,2.7082990047665283,8.30636600861635e-21,254.81084869587235,155362.66918963872
9638.5826493585,45127.548037695124,4.38826739410368e-16,-0.998930994250625,2.6859311266920884,8.088303140702038e-21,254.81084869587235,155484.13389782264
9516.962349004438,45452.44880895015,4.3979612429924083e-16,-1.003606265878595,2.6638270922899774,7.87388511517641e-21,254.81084869587235,155605.5986060066
9394.783062093979,45774.680432306915,4.4073968124704704e-16,-1.0081358792891815,2.6419807636405106,7.663011977758556e-21,254.81084869587235,155727.0633141905
9272.062198289741,46094.273847192024,4.4165783495278634e-16,-1.0125244561071656,2.620386200433291,7.455587523305379e-21,254.81084869587235,155848.52802237443
9148.816617612227,46411.259283083695,4.425509986486237e-16,-1.0167764266376855,2.5990376518835108,7.251519119034094e-21,254.81084869587235,155969.99273055838
9025.062653080524,46725.666282062586,4.434195745235786e-16,-1.0208960395357212,2.577929549043697,7.05071753772975e-21,254.81084869587235,156091.4574387423
8900.816132223794,47037.52372044968,4.442639541275265e-16,-1.0248873708980726,2.557056497489023,6.853096800283656e-21,254.81084869587235,156212.92214692626
8776.09239751163,47346.85982957914,4.450845187566106e-16,-1.028754332818531,2.5364132703548616,6.658574026957083e-21,254.81084869587235,156334.38685511015
8650.906325782507,47653.70221574474,4.458816398210892e-16,-1.0325006814418263,2.515994801707375,6.4670692968091314e-21,254.81084869587235,156455.8515632941
8525.27234672284,47958.0778793603,4.466556791965767e-16,-1.0361300245504557,2.495796180228665,6.2785055147687424e-21,254.81084869587235,156577.31627147802
8399.204460445106,48260.01323337239,4.47406989559579e-16,-1.0396458287158608,2.475812643199093,6.092808285868247e-21,254.81084869587235,156698.78097966194
8272.716254228486,48559.53412095821,4.481359147081649e-16,-1.0430514260421293,2.4560395707609146,5.909905796190509e-21,254.81084869587235,156820.24568784586
8145.820918463837,48856.66583254317,4.48842789868563e-16,-1.0463500205292127,2.43647248044787,5.7297287001134286e-21,254.81084869587235,156941.7103960298
8018.53126184058,49151.43312217043,4.495279419884248e-16,-1.0495446940807067,2.417107021966359,5.552210013464981e-21,254.81084869587235,157063.17510421373
7890.859725834817,49443.86022324947,4.50191690017452e-16,-1.0526384121782073,2.3979389722151576,5.377285012228831e-21,254.81084869587235,157184.63981239768
7762.818398516836,49733.9708637153,4.508343451760393e-16,-1.0556340292445103,2.378964230530618,5.204891136465468e-21,254.81084869587235,157306.1045205816
7634.419027732084,50021.788280622124,4.514562112125478e-16,-1.0585342937144961,2.3601788141459012,5.0349678991368466e-21,254.81084869587235,157427.56922876555
7505.67303368307,50307.335234197744,4.520575846497866e-16,-1.061341852832337,2.341578853852925,4.867456799543645e-21,254.81084869587235,157549.03393694948
7376.591520937949,50590.63402138404,4.526387550212476e-16,-1.0640592571923284,2.323160589856396,4.70230124110384e-21,254.81084869587235,157670.49864513337
7247.185289908641,50871.706488883814,4.532000050976022e-16,-1.0666889650385478,2.304920367810333,4.5394464532195234e-21,254.81084869587235,157791.96335331732
7117.464847820706,51150.574045737034,4.537416111039455e-16,-1.069233346338356,2.2868546350276167,4.3788394169955354e-21,254.81084869587235,157913.42806150124
6987.44041919426,51427.25767544761,4.542638429282397e-16,-1.0716946866437629,2.2689599368536535,4.2204287945891175e-21,254.81084869587235,158034.89276968516
6857.121955878851,51701.77794767775,4.547669643213858e-16,-1.074075190752597,2.251232913196263,4.06416486198408e-21,254.81084869587235,158156.3574778691
6726.519146644403,51974.155029531554,4.55251233089329e-16,-1.076376986182347,2.233670295203525,3.909999444996441e-21,254.81084869587235,158277.82218605303
6595.641426368231,52244.408696442464,4.557169012775769e-16,-1.0786021264669647,2.2162689020826156,3.757885858330782e-21,254.81084869587235,158399.28689423695
6464.497984831934,52512.55834268276,4.561642153484924e-16,-1.0807525942873049,2.1990256380525404,3.607778847518065e-21,254.81084869587235,158520.7516024209
6333.097775140922,52778.6229915114,4.56593416351701e-16,-1.0828303044451506,2.1819374894240484,3.459634533576396e-21,254.81084869587235,158642.21631060482
6201.449521798458,53042.62130497386,4.570047400879338e-16,-1.0848371066892932,2.1650015218008343,3.3134103602460687e-21,254.81084869587235,158763.68101878875
6069.561728445036,53304.57159336899,4.573984172666115e-16,-1.086774788402397,2.1482148773960197,3.169065043659515e-21,254.81084869587235,158885.1457269727
5937.44268527189,53564.49182439765,4.577746736574553e-16,-1.0886450771568548,2.131574772458239,3.026558524315286e-21,254.81084869587235,159006.6104351566
5805.1004761428985,53822.39963200365,4.581337302363981e-16,-1.0904496431462531,2.1150784948024715,2.885851921233322e-21,254.81084869587235,159128.07514334054
5672.542985417162,54078.312324922284,4.584758033260551e-16,-1.0921901015003033,2.09872340144023,2.7469074881760895e-21,254.81084869587235,159249.53985152446
5539.777904504554,54332.24689494587,4.588011047309947e-16,-1.0938680144889374,2.0825069163047756,2.609688571827151e-21,254.81084869587235,159371.0045597084
5406.812738160156,54584.22002491862,4.591098418680451e-16,-1.0954848936219848,2.066426528066814,2.474159571825268e-21,254.81084869587235,159492.46926789233
5273.654810522614,54834.24809647216,4.594022178918533e-16,-1.0970422016503685,2.0504797880362973,2.3402859025580852e-21,254.81084869587235,159613.93397607625
5140.311270922206,55082.34719751051,4.596784318159055e-16,-1.0985413544736535,2.0346643081466618,2.208033956625172e-21,254.81084869587235,159735.39868426017
5006.78909946264,55328.53312945497,4.599386786292072e-16,-1.0999837229592333,2.0189777590175777,2.0773710698853837e-21,254.81084869587235,159856.86339244412
4873.095112379104,55572.821414259226,4.601831494088099e-16,-1.1013706346781553,2.0034178680924914,1.9482654880085372e-21,254.81084869587235,159978.32810062802
4739.235967202198,55815.227301201296,4.604120314283623e-16,-1.1027033755613025,1.9879824178479655,1.820686334455916e-21,254.81084869587235,160099.79280881197
4605.218167713441,56055.76577346334,4.606255082628544e-16,-1.1039831914809501,1.9726692440711187,1.6946035798184395e-21,254.81084869587235,160221.2575169959
4471.048068720881,56294.45155450553,4.608237598897191e-16,-1.1052112897609134,1.9574762342025347,1.5699880124454392e-21,254.81084869587235,160342.72222517984
4336.731880655554,56531.29911424246,4.610069627864381e-16,-1.1063888406192457,1.942401325741561,1.4468112103006668e-21,254.81084869587235,160464.18693336376
4202.275673988492,56766.3226750301,4.61175290024803e-16,-1.107516978547253,1.9274425047111183,1.3250455139857764e-21,254.81084869587235,160585.6516415477
4067.6853834960534,56999.53621746893,4.613289113619671e-16,-1.10859680362738,1.9125978041797789,1.2046640008747706e-21,254.81084869587235,160707.11634973163
3932.96681235667,57230.95348603176,4.6146799332842e-16,-1.1096293827938946,1.8978653028381842,1.0856404603060984e-21,254.81084869587235,160828.58105791552
3798.1256361057417,57460.58799452115,4.615926993130102e-16,-1.1106157510385708,1.8832431236278218,9.679493697819466e-22,254.81084869587235,160950.04576609947
3663.16740644745,57688.4530313635,4.617031896451373e-16,-1.1115569125643991,1.8687294324197679,8.515658721270038e-22,254.81084869587235,161071.51047428342
3528.0975549220784,57914.56166474594,4.617996216742233e-16,-1.112453841890136,1.8543224367411295,7.364657535616284e-22,254.81084869587235,161192.97518246731
3392.921396449232,58138.926747600985,4.618821498465755e-16,-1.1133074849076505,1.8400203845474274,6.226254226466684e-22,254.81084869587235,161314.43989065127
3257.6441327456964,58361.560922444514,4.619509257797427e-16,-1.1141187598946154,1.8258215630388632,5.100218900595447e-22,254.81084869587235,161435.9045988352
3122.270855614343,58582.476626073345,4.620060983344631e-16,-1.1148885584849735,1.8117242975184609,3.9863274916325906e-22,254.81084869587235,161557.36930701914
2986.8065501301867,58801.68609412568,4.62047813684298e-16,-1.1156177465985824,1.7977269502907425,2.884361573320982e-22,254.81084869587235,161678.83401520306
2851.256097703438,59019.20136551087,4.620762153830426e-16,-1.1163071653327583,1.7838279195987883,1.7941081799962305e-22,254.81084869587235,161800.29872338698
2715.6242790447277,59235.03428671178,4.620914444299966e-16,-1.116957631816908,1.7700256385984885,7.153596339631795e-23,254.81084869587235,161921.76343157093
2579.91577702878,59449.19651596507,4.62093639333181e-16,-1.1175699400322512,1.756318574368323,-3.520866205398126e-23,254.81084869587235,162043.22813975485
2444.135179453019,59661.699527323144,4.620829361705738e-16,-1.1181448615984906,1.7427052269530765,-1.4084281770826194e-22,254.81084869587235,162164.69284793874
2308.286981709997,59872.5546146021,4.620594686494441e-16,-1.1186831465285454,1.729184128440401,-2.453857820769381e-22,254.81084869587235,162286.1575561227
2172.375589370086,60081.772895219096,4.620233681638537e-16,-1.1191855239530442,1.7157538420687706,-3.4885636762136415e-22,254.81084869587235,162407.62226430664
2036.4053206695264,60289.36531392371,4.619747638503945e-16,-1.119652702816218,1.7024129613654178,-4.51272935001338e-22,254.81084869587235,162529.08697249056
1900.380408928287,60495.34264642576,4.619137826422286e-16,-1.120085372543903,1.689160109313456,-5.5265340679648185e-22,254.81084869587235,162650.55168067449
1764.3050048756306,60699.71550292422,4.61840549321491e-16,-1.1204842036856457,1.6759939375465636,-6.530152807242047e-22,254.81084869587235,162772.01638885844
1628.1831789077812,60902.49433153973,4.617551865701178e-16,-1.1208498485314837,1.6629131255705434,-7.5237564237578025e-22,254.81084869587235,162893.48109704236
1492.0189232721468,61103.68942165379,4.616578150191542e-16,-1.121182941704784,1.6499163800105572,-8.507511774910715e-22,254.81084869587235,163014.9458052263
1355.8161541731465,61303.310907158724,4.615485532966003e-16,-1.1214841007324168,1.6370024338828932,-9.481581837914432e-22,254.81084869587235,163136.4105134102
1219.5787138179737,61501.36876962006,4.614275180738435e-16,-1.121753926592856,1.6241700458906119,-1.0446125823893927e-21,254.81084869587235,163257.87522159415
1083.310372396989,61697.87284135486,4.612948241107315e-16,-1.1219930042433865,1.6114179997420033,-1.140129928792622e-21,254.81084869587235,163379.33992977807
947.0148299926059,61892.83280842888,4.611505842993318e-16,-1.1222019031275727,1.598745103490847,-1.2347254235193635e-21,254.81084869587235,163500.804637962
810.695718440845,62086.258213574605,4.609949097064246e-16,-1.1223811776632677,1.5861501888980243,-1.3284139223410336e-21,254.81084869587235,163622.2693461459
674.3566031215665,62278.158459033104,4.608279096147728e-16,-1.122531367712702,1.5736321108132183,-1.4212099461674662e-21,254.81084869587235,163743.73405432986
538.0009847014286,62468.5428093219,4.606496915632144e-16,-1.1226529990348455,1.5611897465763425,-1.5131276905893086e-21,254.81084869587235,163865.19876251378
401.632300822944,62657.42039393145,4.60460361385613e-16,-1.1227465837210433,1.5488219954378026,-1.6041810350914958e-21,254.81084869587235,163986.6634706977
265.25392773375154,62844.80020995212,4.602600232487106e-16,-1.1228126206148226,1.5365277779967577,-1.6943835519510086e-21,254.81084869587235,164108.12817888166
128.8691818735621,63030.691124634075,4.600487796889177e-16,-1.1228515957161536,1.524306035656991,-1.7837485148315914e-21,254.81084869587235,164229.59288706555
-7.518678586768446,63215.10187788215,4.598267316480769e-16,-1.122863982571015,1.5121557300996245,-1.8722889070874656e-21,254.81084869587235,164351.0575952495
-143.9064522619078,63398.04108468765,4.595939785082351e-16,-1.1228502426470917,1.5000758427718803,-1.960017429787584e-21,254.81084869587235,164472.52230343342
-280.29099309970496,63579.517237498905,4.593506181254577e-16,-1.1228108256956506,1.4880653743917274,-2.0469465094713768e-21,254.81084869587235,164593.98701161737
-416.6692089858595,63759.53870853276,4.59096746862716e-16,-1.1227461701007986,1.4761233444673487,-2.1330883056465164e-21,254.81084869587235,164715.4517198013
-553.0380603809823,63938.11375202839,4.588324596218795e-16,-1.1226567032161212,1.464248790831305,-2.218454718038737e-21,254.81084869587235,164836.9164279852
-689.3945589979711,64115.250506445605,4.585578498748426e-16,-1.1225428416894239,1.4524407691887093,-2.3030573936032616e-21,254.81084869587235,164958.38113616916
-825.7357665261167,64290.95699660878,4.58273009693812e-16,-1.122404991776244,1.4406983526787716,-2.3869077333070274e-21,254.81084869587235,165079.84584435308
-962.0587933846992,64465.24113579872,4.579780297807863e-16,-1.1222435496422238,1.4290206314495335,-2.470016898690447e-21,254.81084869587235,165201.310552537
-1098.360797512413,64638.110727793384,4.576729994962486e-16,-1.1220589016549698,1.4174067122451808,-2.552395818217107e-21,254.81084869587235,165322.77526072093
-1234.6389832009183,64809.5734688592,4.573580068871032e-16,-1.1218514246660274,1.405855718005344,-2.634055193419384e-21,254.81084869587235,165444.23996890488
-1370.8905999482163,64979.63694969459,4.570331387138756e-16,-1.1216214862828537,1.394366787476358,-2.7150055048476628e-21,254.81084869587235,165565.7046770888
-1507.1129413583583,65148.30865732688,4.566984804772028e-16,-1.1213694451317915,1.3829390748336081,-2.7952570178305035e-21,254.81084869587235,165687.16938527272
-1643.303344063316,65315.59597696393,4.563541164436342e-16,-1.1210956511118966,1.371571749314959,-2.874819788052756e-21,254.81084869587235,165808.63409345664
-1779.4591866750454,65481.50619380214,4.560001296707663e-16,-1.120800445640178,1.3602639948647461,-2.9537036669583645e-21,254.81084869587235,165930.0988016406
-1915.5778887753688,65646.04649479146,4.556366020317312e-16,-1.120484161888753,1.349015009787817,-3.0319183069842974e-21,254.81084869587235,166051.5635098245
-2051.656909925583,65809.2239703592,4.552636142390591e-16,-1.1201471250138924,1.3378240064135793,-3.109473166631784e-21,254.81084869587235,166173.02821800846
-2187.6937487037126,65971.04561609389,4.548812458679349e-16,-1.1197896523774309,1.32669021076956,-3.1863775153807494e-21,254.81084869587235,166294.49292619238
-2323.6859417772293,66131.51833438931,4.544895753788669e-16,-1.1194120537610308,1.3156128622640197,-3.2626404384531288e-21,254.81084869587235,166415.95763437633
-2459.6310629875625,66290.64893605134,4.540886801397852e-16,-1.1190146315730987,1.3045912133777002,-3.338270841430506e-21,254.81084869587235,166537.42234256022
-2595.5267224732947,66448.44414186724,4.536786364475888e-16,-1.1185976810491916,1.293624529363934,-3.413277454731251e-21,254.81084869587235,166658.88705074415
-2731.370565807889,66604.9105841394,4.53259519549157e-16,-1.118161490445698,1.2827120879572382,-3.487668837952194e-21,254.81084869587235,166780.3517589281
-2867.160273160617,66760.05480818423,4.528314036618405e-16,-1.1177063412272288,1.2718531790899525,-3.561453384079585e-21,254.81084869587235,166901.81646711205
-3002.893558488383,66913.88327379657,4.523943619934496e-16,-1.1172325082481147,1.26104710461652,-3.634639323573991e-21,254.81084869587235,167023.28117529597
-3138.568168740608,67066.40235668182,4.519484667617537e-16,-1.1167402599279035,1.2502931780454423,-3.70723472833349e-21,254.81084869587235,167144.74588347986
-3274.18188308519,67217.61834985543,4.514937892135061e-16,-1.1162298584212451,1.2395907242785265,-3.779247515539436e-21,254.81084869587235,167266.2105916638
-3409.73251216426,67367.5374650112,4.510303996430087e-16,-1.1157015597825384,1.2289390793570232,-3.850685451388854e-21,254.81084869587235,167387.67529984773
-3545.2178973553137,67516.16583385954,4.505583674102302e-16,-1.1151556141251016,1.2183375902148377,-3.92155615471736e-21,254.81084869587235,167509.14000803168
-3680.635910065645,67663.50950943552,4.500777609584911e-16,-1.1145922657755796,1.2077856144381103,-3.99186710051637e-21,254.81084869587235,167630.6047162156
-3815.98445103581,67809.57446737874,4.495886478317265e-16,-1.1140117534233334,1.1972825200313573,-4.061625623348222e-21,254.81084869587235,167752.06942439952
-3951.2614496607503,67954.36660718499,4.490910946913415e-16,-1.1134143102651626,1.1868276851898192,-4.130838920662623e-21,254.81084869587235,167873.53413258347
-4086.4648633370593,68097.89175343014,4.485851673326687e-16,-1.1128001641456793,1.1764204980776634,-4.199514056017805e-21,254.81084869587235,167994.99884076737
-4221.592676818248,68240.15565696814,4.480709307010405e-16,-1.1121695376931846,1.166060356612153,-4.267657962209577e-21,254.81084869587235,168116.46354895132
-4356.642901586294,68381.163996103,4.475484489074861e-16,-1.1115226484513625,1.1557466682534543,-4.335277444311322e-21,254.81084869587235,168237.92825713524
-4491.613575248596,68520.92237773488,4.47017785244066e-16,-1.1108597090070953,1.1454788497997461,-4.4023791826279394e-21,254.81084869587235,168359.39296531916
-4626.502760935782,68659.43633848286,4.464790021988508e-16,-1.1101809271141356,1.1352563271878613,-4.468969735566572e-21,254.81084869587235,168480.8576735031
-4761.308546728647,68796.7113457825,4.459321614705575e-16,-1.10948650581326,1.1250785352988308,-4.535055542426822e-21,254.81084869587235,168602.32238168703
-4896.029045089953,68932.75279896094,4.453773239828518e-16,-1.1087766435486277,1.1149449177685518,-4.600642926113141e-21,254.81084869587235,168723.78708987095
-5030.66239231013,69067.56603028934,4.448145498983245e-16,-1.1080515342806334,1.1048549268032892,-4.665738095771922e-21,254.81084869587235,168845.2517980549
-5165.206747975054,69201.15630601226,4.442438986321534e-16,-1.1073113675955204,1.0948080229997121,-4.730347149355685e-21,254.81084869587235,168966.71650623882
-5299.660294438461,69333.52882735661,4.4366542886545616e-16,-1.1065563288115736,1.08480367516961,-4.7944760761168e-21,254.81084869587235,169088.18121442274
-5434.021236306709,69464.68873151908,4.430791985583465e-16,-1.1057865990821638,1.0748413601690123,-4.8581307590329145e-21,254.81084869587235,169209.64592260667
-5568.287799946036,69594.64109263264,4.4248526496269835e-16,-1.1050023554958872,1.0649205627314253,-4.921316977166344e-21,254.81084869587235,169331.1106307906
-5702.458232986814,69723.39092271405,4.418836846346286e-16,-1.1042037711735302,1.0550407753054418,-4.984040407959495e-21,254.81084869587235,169452.57533897454
-5836.530803854218,69850.94317259079,4.4127451344670275e-16,-1.1033910153624096,1.0452014978961475,-5.0463066294683275e-21,254.81084869587235,169574.04004715846
-5970.503801300402,69977.3027328096,4.406578065998756e-16,-1.1025642535278095,1.0354022379105834,-5.1081211225358496e-21,254.81084869587235,169695.50475534238
-6104.375533947605,70102.47443452677,4.4003361863516923e-16,-1.101723647441753,1.025642510006995,-5.16948927290751e-21,254.81084869587235,169816.96946352633
-6238.144329850642,70226.46305037935,4.3940200344509903e-16,-1.100869355269335,1.0159218359476274,-5.2304163732902655e-21,254.81084869587235,169938.43417171025
-6371.808536061039,70349.27329533949,4.387630142848519e-16,-1.1000015316524268,1.0062397444552273,-5.2909076253571394e-21,254.81084869587235,170059.8988798942
-6505.3665182010045,70470.90982755173,4.381167037832246e-16,-1.0991203277909793,0.9965957710730177,-5.350968141698908e-21,254.81084869587235,170181.36358807812
-6638.816660057204,70591.3772491524,4.374631239533283e-16,-1.0982258915221341,0.9869894580278857,-5.410602947724542e-21,254.81084869587235,170302.82829626204
-6772.157363168911,70710.68010707412,4.368023262030655e-16,-1.0973183673968694,0.9774203540970774,-5.469816983512006e-21,254.81084869587235,170424.29300444596
-6905.387046440505,70828.82289383274,4.3613436134538394e-16,-1.0963978967546737,0.9678880144778336,-5.528615105610904e-21,254.81084869587235,170545.7577126299
-7038.5041457527395,70945.8100482997,4.354592796083161e-16,-1.0954646177959688,0.9583920006602827,-5.5870020887984265e-21,254.81084869587235,170667.2224208138
-7171.507113582737,71061.64595645924,4.347771306448068e-16,-1.0945186656524883,0.9489318803033224,-5.644982627790029e-21,254.81084869587235,170788.68712899776
-7304.394418641495,71176.3349521495,4.340879635423366e-16,-1.0935601724558028,0.9395072271132867,-5.702561338906204e-21,254.81084869587235,170910.1518371817
-7437.164545510548,71289.88131779035,4.333918268323445e-16,-1.0925892674038027,0.9301176207255866,-5.759742761696624e-21,254.81084869587235,171031.61654536563
-7569.815994286437,71402.28928509665,4.3268876849945675e-16,-1.0916060768253268,0.9207626465891064,-5.8165313605229946e-21,254.81084869587235,171153.08125354955
-7702.347280243227,71513.56303577688,4.319788359905251e-16,-1.090610724243128,0.9114418958531258,-5.8729315261017436e-21,254.81084869587235,171274.54596173347
-7834.756933487223,71623.70670221963,4.312620762234808e-16,-1.0896033304348989,0.902154965257082,-5.9289475770078405e-21,254.81084869587235,171396.0106699174
-7967.043498634375,71732.72436816523,4.305385355960074e-16,-1.0885840134928029,0.8929014570226257,-5.984583761140819e-21,254.81084869587235,171517.47537810134
-8099.205534484431,71840.6200693656,4.2980825999403833e-16,-1.0875528888812467,0.8836809787483082,-6.0398442571541065e-21,254.81084869587235,171638.94008628526
-8231.241613702254,71947.39779423144,4.29071294800083e-16,-1.0865100694930623,0.8744931433066543,-6.094733175848774e-21,254.81084869587235,171760.40479446918
-8363.150322514806,72053.06148446588,4.283276849013853e-16,-1.0854556657042727,0.8653375687434322,-6.149254561532707e-21,254.81084869587235,171881.86950265313
-8494.930260405721,72157.61503568738,4.275774746979195e-16,-1.0843897854272502,0.8562138781793329,-6.203412393346187e-21,254.81084869587235,172003.33421083706
-8626.580039816106,72261.0622980405,4.268207081102271e-16,-1.083312534162435,0.8471216997138526,-6.2572105865548785e-21,254.81084869587235,172124.79891902098
-8758.098285861843,72363.40707679419,4.260574285870982e-16,-1.082224015048774,0.8380606663311679,-6.31065299381114e-21,254.81084869587235,172246.26362720493
-8889.483636041477,72464.65313293034,4.252876791131016e-16,-1.0811243289126218,0.8290304158083396,-6.3637434063845396e-21,254.81084869587235,172367.72833538885
-9020.734739965443,72564.80418371975,4.2451150221596787e-16,-1.0800135743155004,0.8200305906253079,-6.416485555362485e-21,254.81084869587235,172489.19304357277
-9151.85025908079,72663.86390328825,4.237289399738278e-16,-1.078891847600466,0.8110608378770328,-6.468883112821802e-21,254.81084869587235,172610.6577517567
-9282.828866401254,72761.83592317253,4.2294003402231e-16,-1.0777592429372347,0.8021208091875554,-6.520939692972041e-21,254.81084869587235,172732.1224599406
-9413.669246252259,72858.7238328643,4.2214482556150223e-16,-1.0766158523662095,0.7932101606257986,-6.572658853271374e-21,254.81084869587235,172853.58716812456
-9544.370094011689,72954.53118034545,4.2134335536277775e-16,-1.0754617658412327,0.7843285526233365,-6.624044095515765e-21,254.81084869587235,172975.05187630848
-9674.930115855941,73049.26147261371,4.205356637754921e-16,-1.0742970712712099,0.7754756498939399,-6.675098866902216e-21,254.81084869587235,173096.51658449243
-9805.3480285213,73142.91817619682,4.19721790733551e-16,-1.0731218545607422,0.766651121354702,-6.7258265610667905e-21,254.81084869587235,173217.98129267636
-9935.622559054507,73235.50471765954,4.1890177576185483e-16,-1.0719361996495225,0.7578546400490842,-6.7762305190980785e-21,254.81084869587235,173339.4460008603
-10065.75244458374,73327.02448409933,4.1807565798262064e-16,-1.0707401885508614,0.7490858830713754,-6.826314030526811e-21,254.81084869587235,173460.9107090442
-10195.736432083859,73417.48082363428,4.1724347612158574e-16,-1.0695339013890925,0.7403445314929037,-6.876080334292271e-21,254.81084869587235,173582.37541722815
-10325.573278145965,73506.8770458822,4.164052685140955e-16,-1.068317416436001,0.7316302702898128,-6.925532619686101e-21,254.81084869587235,173703.84012541207
-10455.26174876082,73595.2164224297,4.1556107311107714e-16,-1.0670908101463974,0.7229427882722209,-6.974674027274141e-21,254.81084869587235,173825.304833596
-10584.80061909724,73682.50218729423,4.1471092748490364e-16,-1.0658541571926679,0.7142817780149949,-7.023507649796916e-21,254.81084869587235,173946.7695417799
-10714.18867328431,73768.73753737747,4.1385486883514893e-16,-1.0646075304984308,0.7056469357899748,-7.072036533049262e-21,254.81084869587235,174068.23424996386
